0.0    [0.59884 0.      0.     ]    [-0.59884 -0.      -0.     ]    -9.319667658569475
0.09 [0.60334 0.      0.     ]   [-0.60334 -0.      -0.     ] -9.262966382326404
2.9699999999999993 [0.60355664 0.         0.        ]   [-0.60355664  0.          0.        ] -9.245840313513181
3.059999999999999 [0.60053107 0.         0.        ]   [-0.60053107  0.          0.        ] -9.191439103283855
3.149999999999999 [0.59184593 0.         0.        ]   [-0.59184593  0.          0.        ] -9.156911382090337
3.239999999999999 [0.57811544 0.         0.        ]   [-0.57811544  0.          0.        ] -9.161577696957254
3.3299999999999987 [0.56055276 0.         0.        ]   [-0.56055276  0.          0.        ] -9.2222037797301
3.4199999999999986 [0.54122508 0.         0.        ]   [-0.54122508  0.          0.        ] -9.328351623974543
3.5099999999999985 [0.52323836 0.         0.        ]   [-0.52323836  0.          0.        ] -9.40736476674108
3.5999999999999983 [0.51046768 0.         0.        ]   [-0.51046768  0.          0.        ] -9.355989498409507
3.689999999999998 [0.50637168 0.         0.        ]   [-0.50637168  0.          0.        ] -9.194499018267003
3.779999999999998 [0.51220278 0.         0.        ]   [-0.51220278  0.          0.        ] -9.096672416268921
3.869999999999998 [0.52619993 0.         0.        ]   [-0.52619993  0.          0.        ] -9.147233813934498
3.9599999999999977 [0.54470007 0.         0.        ]   [-0.54470007  0.          0.        ] -9.262002742590624
4.049999999999998 [0.56390906 0.         0.        ]   [-0.56390906  0.          0.        ] -9.34543895055074
4.139999999999998 [0.58090768 0.         0.        ]   [-0.58090768  0.          0.        ] -9.369191941876617
4.229999999999998 [0.59380125 0.         0.        ]   [-0.59380125  0.          0.        ] -9.345804541516816
4.319999999999998 [0.60150155 0.         0.        ]   [-0.60150155  0.          0.        ] -9.296031599866536
4.4099999999999975 [0.60348027 0.         0.        ]   [-0.60348027  0.          0.        ] -9.237375830394829
4.499999999999997 [0.59961493 0.         0.        ]   [-0.59961493  0.          0.        ] -9.184792080265982
4.589999999999997 [0.59014973 0.         0.        ]   [-0.59014973  0.          0.        ] -9.154673186191845
4.679999999999997 [0.57577225 0.         0.        ]   [-0.57577225  0.          0.        ] -9.166663724671304
4.769999999999997 [0.55780262 0.         0.        ]   [-0.55780262  0.          0.        ] -9.235660772299418
4.859999999999997 [0.53845221 0.         0.        ]   [-0.53845221  0.          0.        ] -9.344070765731978
4.949999999999997 [0.52097254 0.         0.        ]   [-0.52097254  0.          0.        ] -9.409731879291456
5.0399999999999965 [0.5092761 0.        0.       ]   [-0.5092761  0.         0.       ] -9.336233701948382
5.129999999999996 [0.50661111 0.         0.        ]   [-0.50661111  0.          0.        ] -9.172163518497682
5.219999999999996 [0.51379797 0.         0.        ]   [-0.51379797  0.          0.        ] -9.095527565738902
5.309999999999996 [0.52869442 0.         0.        ]   [-0.52869442  0.          0.        ] -9.162747135414504
5.399999999999996 [0.54751739 0.         0.        ]   [-0.54751739  0.          0.        ] -9.27741125810324
5.489999999999996 [0.56656173 0.         0.        ]   [-0.56656173  0.          0.        ] -9.35252114715267
5.579999999999996 [0.58306137 0.         0.        ]   [-0.58306137  0.          0.        ] -9.368227912542853
5.6699999999999955 [0.59525497 0.         0.        ]   [-0.59525497  0.          0.        ] -9.339771961591348
5.759999999999995 [0.60214902 0.         0.        ]   [-0.60214902  0.          0.        ] -9.287727240679855
5.849999999999995 [0.60328085 0.         0.        ]   [-0.60328085  0.          0.        ] -9.229035719447406
5.939999999999995 [0.59858073 0.         0.        ]   [-0.59858073  0.          0.        ] -9.17860821444868
6.029999999999995 [0.58834954 0.         0.        ]   [-0.58834954  0.          0.        ] -9.153320408555514
6.119999999999995 [0.57335226 0.         0.        ]   [-0.57335226  0.          0.        ] -9.172995303039947
6.209999999999995 [0.55502165 0.         0.        ]   [-0.55502165  0.          0.        ] -9.250071401476834
6.2999999999999945 [0.53571715 0.         0.        ]   [-0.53571715  0.          0.        ] -9.358962348698777
6.389999999999994 [0.51882885 0.         0.        ]   [-0.51882885  0.          0.        ] -9.408891068829924
6.479999999999994 [0.50827823 0.         0.        ]   [-0.50827823  0.          0.        ] -9.314263493534966
6.569999999999994 [0.50706257 0.         0.        ]   [-0.50706257  0.          0.        ] -9.151957295533725
6.659999999999994 [0.51555757 0.         0.        ]   [-0.51555757  0.          0.        ] -9.097710608848264
6.749999999999994 [0.53127078 0.         0.        ]   [-0.53127078  0.          0.        ] -9.17919447463635
6.839999999999994 [0.55033755 0.         0.        ]   [-0.55033755  0.          0.        ] -9.29185642200594
6.9299999999999935 [0.56915932 0.         0.        ]   [-0.56915932  0.          0.        ] -9.358302955979099
7.019999999999993 [0.58512354 0.         0.        ]   [-0.58512354  0.          0.        ] -9.366334789369152
7.109999999999993 [0.59659676 0.         0.        ]   [-0.59659676  0.          0.        ] -9.333253485497888
7.199999999999993 [0.60267512 0.         0.        ]   [-0.60267512  0.          0.        ] -9.279287507906936
7.289999999999993 [0.60295863 0.         0.        ]   [-0.60295863  0.          0.        ] -9.220864852717497
7.379999999999993 [0.59742987 0.         0.        ]   [-0.59742987  0.          0.        ] -9.172943711712978
7.469999999999993 [0.58644836 0.         0.        ]   [-0.58644836  0.          0.        ] -9.152916924288284
7.5599999999999925 [0.57086081 0.         0.        ]   [-0.57086081  0.          0.        ] -9.180591515692134
7.649999999999992 [0.55221839 0.         0.        ]   [-0.55221839  0.          0.        ] -9.265282956187102
7.739999999999992 [0.53303155 0.         0.        ]   [-0.53303155  0.          0.        ] -9.372650341481485
7.829999999999992 [0.51681942 0.         0.        ]   [-0.51681942  0.          0.        ] -9.404678807073491
7.919999999999992 [0.50748083 0.         0.        ]   [-0.50748083  0.          0.        ] -9.29063035815158
8.009999999999993 [0.5077229 0.        0.       ]   [-0.5077229  0.         0.       ] -9.13437287803171
8.099999999999993 [0.51747074 0.         0.        ]   [-0.51747074  0.          0.        ] -9.102995058873578
8.189999999999992 [0.53391669 0.         0.        ]   [-0.53391669  0.          0.        ] -9.196203400794111
8.279999999999992 [0.55315073 0.         0.        ]   [-0.55315073  0.          0.        ] -9.305207345163339
8.369999999999992 [0.57169531 0.         0.        ]   [-0.57169531  0.          0.        ] -9.362815705690428
8.459999999999992 [0.58709037 0.         0.        ]   [-0.58709037  0.          0.        ] -9.363580107679573
8.549999999999992 [0.59782468 0.         0.        ]   [-0.59782468  0.          0.        ] -9.326305709205139
8.639999999999992 [0.60307917 0.         0.        ]   [-0.60307917  0.          0.        ] -9.270757181350342
8.729999999999992 [0.60251401 0.         0.        ]   [-0.60251401  0.          0.        ] -9.2129091350373
8.819999999999991 [0.59616395 0.         0.        ]   [-0.59616395  0.          0.        ] -9.167856803975907
8.909999999999991 [0.58444949 0.         0.        ]   [-0.58444949  0.          0.        ] -9.153525091893481
8.999999999999991 [0.56830369 0.         0.        ]   [-0.56830369  0.          0.        ] -9.189455835556494
9.089999999999991 [0.54940183 0.         0.        ]   [-0.54940183  0.          0.        ] -9.28110694304685
9.17999999999999 [0.53040736 0.         0.        ]   [-0.53040736  0.          0.        ] -9.38474741511529
9.26999999999999 [0.51495598 0.         0.        ]   [-0.51495598  0.          0.        ] -9.397023685996539
9.35999999999999 [0.50688939 0.         0.        ]   [-0.50688939  0.          0.        ] -9.265954634000945
9.44999999999999 [0.50858751 0.         0.        ]   [-0.50858751  0.          0.        ] -9.119802898186881
9.53999999999999 [0.51952605 0.         0.        ]   [-0.51952605  0.          0.        ] -9.111086752712744
9.62999999999999 [0.53662002 0.         0.        ]   [-0.53662002  0.          0.        ] -9.213428226699456
9.71999999999999 [0.55594757 0.         0.        ]   [-0.55594757  0.          0.        ] -9.317366193483824
9.80999999999999 [0.57416365 0.         0.        ]   [-0.57416365  0.          0.        ] -9.366101912208656
9.89999999999999 [0.58895838 0.         0.        ]   [-0.58895838  0.          0.        ] -9.360031144468246
9.98999999999999 [0.59893699 0.         0.        ]   [-0.59893699  0.          0.        ] -9.31898300167754
10.07999999999999 [0.60336067 0.         0.        ]   [-0.60336067  0.          0.        ] -9.262180311293752
10.16999999999999 [0.60194754 0.         0.        ]   [-0.60194754  0.          0.        ] -9.205215764083588
10.25999999999999 [0.59478478 0.         0.        ]   [-0.59478478  0.          0.        ] -9.163407640780996
10.349999999999989 [0.58235651 0.         0.        ]   [-0.58235651  0.          0.        ] -9.155204503764159
10.439999999999989 [0.56568708 0.         0.        ]   [-0.56568708  0.          0.        ] -9.199573069073557
10.529999999999989 [0.5465815 0.        0.       ]   [-0.5465815  0.         0.       ] -9.297317920805643
10.619999999999989 [0.5278568 0.        0.       ]   [-0.5278568  0.         0.       ] -9.394866587411494
10.709999999999988 [0.51324978 0.         0.        ]   [-0.51324978  0.          0.        ] -9.385958125424938
10.799999999999988 [0.50650802 0.         0.        ]   [-0.50650802  0.          0.        ] -9.240901260190359
10.889999999999988 [0.50965048 0.         0.        ]   [-0.50965048  0.          0.        ] -9.108529363806328
10.979999999999988 [0.52171164 0.         0.        ]   [-0.52171164  0.          0.        ] -9.121640890310829
11.069999999999988 [0.5393689 0.        0.       ]   [-0.5393689  0.         0.       ] -9.230555794266907
11.159999999999988 [0.55871923 0.         0.        ]   [-0.55871923  0.          0.        ] -9.3282651373695
11.249999999999988 [0.57655873 0.         0.        ]   [-0.57655873  0.          0.        ] -9.368212792183048
11.339999999999987 [0.59072437 0.         0.        ]   [-0.59072437  0.          0.        ] -9.355754217621596
11.429999999999987 [0.59993216 0.         0.        ]   [-0.59993216  0.          0.        ] -9.311337607227856
11.519999999999987 [0.60351926 0.         0.        ]   [-0.60351926  0.          0.        ] -9.253600520582363
11.609999999999987 [0.60125996 0.         0.        ]   [-0.60125996  0.          0.        ] -9.197833465089344
11.699999999999987 [0.59329439 0.         0.        ]   [-0.59329439  0.          0.        ] -9.15965807652002
11.789999999999987 [0.58017333 0.         0.        ]   [-0.58017333  0.          0.        ] -9.158010486158675
11.879999999999987 [0.56301763 0.         0.        ]   [-0.56301763  0.          0.        ] -9.210906146845979
11.969999999999986 [0.54376738 0.         0.        ]   [-0.54376738  0.          0.        ] -9.313653483950397
12.059999999999986 [0.52539224 0.         0.        ]   [-0.52539224  0.          0.        ] -9.402634938994103
12.149999999999986 [0.51171143 0.         0.        ]   [-0.51171143  0.          0.        ] -9.3716260750379
12.239999999999986 [0.50633941 0.         0.        ]   [-0.50633941  0.          0.        ] -9.21615261353202
12.329999999999986 [0.51090465 0.         0.        ]   [-0.51090465  0.          0.        ] -9.100719043018412
12.419999999999986 [0.52401528 0.         0.        ]   [-0.52401528  0.          0.        ] -9.13427902049504
12.509999999999986 [0.54215182 0.         0.        ]   [-0.54215182  0.          0.        ] -9.247309164351257
12.599999999999985 [0.56145734 0.         0.        ]   [-0.56145734  0.          0.        ] -9.337863038440712
12.689999999999985 [0.57887531 0.         0.        ]   [-0.57887531  0.          0.        ] -9.369206072512462
12.779999999999985 [0.59238544 0.         0.        ]   [-0.59238544  0.          0.        ] -9.350814160924754
12.869999999999985 [0.60080883 0.         0.        ]   [-0.60080883  0.          0.        ] -9.303419801809508
12.959999999999985 [0.60355476 0.         0.        ]   [-0.60355476  0.          0.        ] -9.245061311333208
13.049999999999985 [0.60045213 0.         0.        ]   [-0.60045213  0.          0.        ] -9.190812692935701
13.139999999999985 [0.59169502 0.         0.        ]   [-0.59169502  0.          0.        ] -9.156671335010541
13.229999999999984 [0.57790422 0.         0.        ]   [-0.57790422  0.          0.        ] -9.161992331306175
13.319999999999984 [0.56030246 0.         0.        ]   [-0.56030246  0.          0.        ] -9.223392850652546
13.409999999999984 [0.54096993 0.         0.        ]   [-0.54096993  0.          0.        ] -9.329815688870111
13.499999999999984 [0.52302615 0.         0.        ]   [-0.52302615  0.          0.        ] -9.407709024069733
13.589999999999984 [0.51035072 0.         0.        ]   [-0.51035072  0.          0.        ] -9.354285719149452
13.679999999999984 [0.50638473 0.         0.        ]   [-0.50638473  0.          0.        ] -9.192380163129974
13.769999999999984 [0.51234172 0.         0.        ]   [-0.51234172  0.          0.        ] -9.096424750195158
13.859999999999983 [0.52642459 0.         0.        ]   [-0.52642459  0.          0.        ] -9.148605104305213
13.949999999999983 [0.54495764 0.         0.        ]   [-0.54495764  0.          0.        ] -9.263449458487766
14.039999999999983 [0.56415405 0.         0.        ]   [-0.56415405  0.          0.        ] -9.346142044016636
14.129999999999983 [0.58110857 0.         0.        ]   [-0.58110857  0.          0.        ] -9.369144094078724
14.219999999999983 [0.59393895 0.         0.        ]   [-0.59393895  0.          0.        ] -9.345273951763863
14.309999999999983 [0.60156586 0.         0.        ]   [-0.60156586  0.          0.        ] -9.29527809256198
14.399999999999983 [0.60346712 0.         0.        ]   [-0.60346712  0.          0.        ] -9.23660637150579
14.489999999999982 [0.59952513 0.         0.        ]   [-0.59952513  0.          0.        ] -9.184205793043025
14.579999999999982 [0.58998918 0.         0.        ]   [-0.58998918  0.          0.        ] -9.15451153124388
14.669999999999982 [0.57555379 0.         0.        ]   [-0.57555379  0.          0.        ] -9.167191249634145
14.759999999999982 [0.55754915 0.         0.        ]   [-0.55754915  0.          0.        ] -9.236942597906383
14.849999999999982 [0.53820004 0.         0.        ]   [-0.53820004  0.          0.        ] -9.345474209283902
14.939999999999982 [0.520771 0.       0.      ]   [-0.520771  0.        0.      ] -9.409791388238713
15.029999999999982 [0.50917657 0.         0.        ]   [-0.50917657  0.          0.        ] -9.3343064635274
15.119999999999981 [0.50664367 0.         0.        ]   [-0.50664367  0.          0.        ] -9.170216788014287
15.209999999999981 [0.5139524 0.        0.       ]   [-0.5139524  0.         0.       ] -9.095591911596662
15.299999999999981 [0.52892709 0.         0.        ]   [-0.52892709  0.          0.        ] -9.164219994750407
15.389999999999981 [0.54777564 0.         0.        ]   [-0.54777564  0.          0.        ] -9.278776140481803
15.47999999999998 [0.56680196 0.         0.        ]   [-0.56680196  0.          0.        ] -9.353104223420297
15.56999999999998 [0.58325405 0.         0.        ]   [-0.58325405  0.          0.        ] -9.368092198586561
15.65999999999998 [0.59538251 0.         0.        ]   [-0.59538251  0.          0.        ] -9.339194469934078
15.74999999999998 [0.60220225 0.         0.        ]   [-0.60220225  0.          0.        ] -9.286959451392562
15.83999999999998 [0.60325645 0.         0.        ]   [-0.60325645  0.          0.        ] -9.228279876619112
15.92999999999998 [0.59848019 0.         0.        ]   [-0.59848019  0.          0.        ] -9.178067111147158
16.019999999999982 [0.58817962 0.         0.        ]   [-0.58817962  0.          0.        ] -9.153243028623548
16.10999999999998 [0.57312703 0.         0.        ]   [-0.57312703  0.          0.        ] -9.173638038237206
16.19999999999998 [0.55476578 0.         0.        ]   [-0.55476578  0.          0.        ] -9.251433439134908
16.28999999999998 [0.53546902 0.         0.        ]   [-0.53546902  0.          0.        ] -9.360271476596791
16.37999999999998 [0.5186391 0.        0.       ]   [-0.5186391  0.         0.       ] -9.408647395578122
16.46999999999998 [0.50819679 0.         0.        ]   [-0.50819679  0.          0.        ] -9.312159863196072
16.55999999999998 [0.5071144 0.        0.       ]   [-0.5071144  0.         0.       ] -9.150231540949644
16.64999999999998 [0.51572652 0.         0.        ]   [-0.51572652  0.          0.        ] -9.09806948073058
16.73999999999998 [0.53151033 0.         0.        ]   [-0.53151033  0.          0.        ] -9.180733887531156
16.82999999999998 [0.55059556 0.         0.        ]   [-0.55059556  0.          0.        ] -9.29312603944441
16.91999999999998 [0.56939417 0.         0.        ]   [-0.56939417  0.          0.        ] -9.358768346862332
17.00999999999998 [0.58530764 0.         0.        ]   [-0.58530764  0.          0.        ] -9.366117381197206
17.09999999999998 [0.59671395 0.         0.        ]   [-0.59671395  0.          0.        ] -9.332634367925486
17.18999999999998 [0.6027172 0.        0.       ]   [-0.6027172  0.         0.       ] -9.278509574808792
17.27999999999998 [0.602923 0.       0.      ]   [-0.602923  0.        0.      ] -9.220126781916605
17.36999999999998 [0.59731872 0.         0.        ]   [-0.59731872  0.          0.        ] -9.172453040699175
17.45999999999998 [0.58626936 0.         0.        ]   [-0.58626936  0.          0.        ] -9.152929609120802
17.54999999999998 [0.57062933 0.         0.        ]   [-0.57062933  0.          0.        ] -9.181350473152289
17.63999999999998 [0.55196092 0.         0.        ]   [-0.55196092  0.          0.        ] -9.266709460432892
17.72999999999998 [0.53278854 0.         0.        ]   [-0.53278854  0.          0.        ] -9.373829999831411
17.81999999999998 [0.51664255 0.         0.        ]   [-0.51664255  0.          0.        ] -9.404121381056637
17.90999999999998 [0.50741804 0.         0.        ]   [-0.50741804  0.          0.        ] -9.288404609442706
17.99999999999998 [0.50779364 0.         0.        ]   [-0.50779364  0.          0.        ] -9.132908409011895
18.08999999999998 [0.51765318 0.         0.        ]   [-0.51765318  0.          0.        ] -9.103624083916246
18.17999999999998 [0.534162 0.       0.      ]   [-0.534162  0.        0.      ] -9.197776500649109
18.26999999999998 [0.55340762 0.         0.        ]   [-0.55340762  0.          0.        ] -9.306371408801432
18.359999999999978 [0.57192421 0.         0.        ]   [-0.57192421  0.          0.        ] -9.363166878395482
18.449999999999978 [0.58726556 0.         0.        ]   [-0.58726556  0.          0.        ] -9.363287187835537
18.539999999999978 [0.59793136 0.         0.        ]   [-0.59793136  0.          0.        ] -9.325650035202221
18.629999999999978 [0.60311004 0.         0.        ]   [-0.60311004  0.          0.        ] -9.269973163471454
18.719999999999978 [0.6024672 0.        0.       ]   [-0.6024672  0.         0.       ] -9.2121931001232
18.809999999999977 [0.59604236 0.         0.        ]   [-0.59604236  0.          0.        ] -9.167421995156984
18.899999999999977 [0.58426171 0.         0.        ]   [-0.58426171  0.          0.        ] -9.153633433590198
18.989999999999977 [0.56806649 0.         0.        ]   [-0.56806649  0.          0.        ] -9.190330448156628
19.079999999999977 [0.54914362 0.         0.        ]   [-0.54914362  0.          0.        ] -9.282578818675567
19.169999999999977 [0.53017059 0.         0.        ]   [-0.53017059  0.          0.        ] -9.385761964286953
19.259999999999977 [0.51479305 0.         0.        ]   [-0.51479305  0.          0.        ] -9.396151008790989
19.349999999999977 [0.50684568 0.         0.        ]   [-0.50684568  0.          0.        ] -9.263666188267441
19.439999999999976 [0.50867668 0.         0.        ]   [-0.50867668  0.          0.        ] -9.118630249789813
19.529999999999976 [0.51972093 0.         0.        ]   [-0.51972093  0.          0.        ] -9.111956206868614
19.619999999999976 [0.53686999 0.         0.        ]   [-0.53686999  0.          0.        ] -9.215004917891665
19.709999999999976 [0.55620252 0.         0.        ]   [-0.55620252  0.          0.        ] -9.318417293879556
19.799999999999976 [0.57438607 0.         0.        ]   [-0.57438607  0.          0.        ] -9.366343229538488
19.889999999999976 [0.58912436 0.         0.        ]   [-0.58912436  0.          0.        ] -9.35966883399332
19.979999999999976 [0.599033 0.       0.      ]   [-0.599033  0.        0.      ] -9.31829564104116
20.069999999999975 [0.6033803 0.        0.       ]   [-0.6033803  0.         0.       ] -9.26139421586062
20.159999999999975 [0.60188961 0.         0.        ]   [-0.60188961  0.          0.        ] -9.204526159453533
20.249999999999975 [0.59465292 0.         0.        ]   [-0.59465292  0.          0.        ] -9.163034290725408
20.339999999999975 [0.58216031 0.         0.        ]   [-0.58216031  0.          0.        ] -9.155413770144749
20.429999999999975 [0.56544476 0.         0.        ]   [-0.56544476  0.          0.        ] -9.200560901927968
20.519999999999975 [0.54632343 0.         0.        ]   [-0.54632343  0.          0.        ] -9.298812669176472
20.609999999999975 [0.52762738 0.         0.        ]   [-0.52762738  0.          0.        ] -9.39568107594429
20.699999999999974 [0.5131018 0.        0.       ]   [-0.5131018  0.         0.       ] -9.384778658980945
20.789999999999974 [0.50648371 0.         0.        ]   [-0.50648371  0.          0.        ] -9.238612296001898
20.879999999999974 [0.50975748 0.         0.        ]   [-0.50975748  0.          0.        ] -9.107668619592614
20.969999999999974 [0.52191783 0.         0.        ]   [-0.52191783  0.          0.        ] -9.122717270339207
21.059999999999974 [0.53962246 0.         0.        ]   [-0.53962246  0.          0.        ] -9.232109173815482
21.149999999999974 [0.55897144 0.         0.        ]   [-0.55897144  0.          0.        ] -9.329198449213175
21.239999999999974 [0.57677417 0.         0.        ]   [-0.57677417  0.          0.        ] -9.368349299613262
21.329999999999973 [0.59088086 0.         0.        ]   [-0.59088086  0.          0.        ] -9.355328521033691
21.419999999999973 [0.60001737 0.         0.        ]   [-0.60001737  0.          0.        ] -9.310623242306562
21.509999999999973 [0.60352764 0.         0.        ]   [-0.60352764  0.          0.        ] -9.252816330980078
21.599999999999973 [0.60119098 0.         0.        ]   [-0.60119098  0.          0.        ] -9.19717483565861
21.689999999999973 [0.59315245 0.         0.        ]   [-0.59315245  0.          0.        ] -9.159351923139585
21.779999999999973 [0.57996908 0.         0.        ]   [-0.57996908  0.          0.        ] -9.15832547026375
21.869999999999973 [0.56277082 0.         0.        ]   [-0.56277082  0.          0.        ] -9.212002598685004
21.959999999999972 [0.54351039 0.         0.        ]   [-0.54351039  0.          0.        ] -9.315145269120151
22.049999999999972 [0.52517132 0.         0.        ]   [-0.52517132  0.          0.        ] -9.403216451457315
22.139999999999972 [0.51157931 0.         0.        ]   [-0.51157931  0.          0.        ] -9.370158710370895
22.229999999999972 [0.50633465 0.         0.        ]   [-0.50633465  0.          0.        ] -9.213925492953129
22.319999999999972 [0.51102876 0.         0.        ]   [-0.51102876  0.          0.        ] -9.100179714079502
22.40999999999997 [0.52423167 0.         0.        ]   [-0.52423167  0.          0.        ] -9.135526564633407
22.49999999999997 [0.54240793 0.         0.        ]   [-0.54240793  0.          0.        ] -9.24881576324951
22.58999999999997 [0.56170609 0.         0.        ]   [-0.56170609  0.          0.        ] -9.338676010300293
22.67999999999997 [0.57908332 0.         0.        ]   [-0.57908332  0.          0.        ] -9.369243312446295
22.76999999999997 [0.59253219 0.         0.        ]   [-0.59253219  0.          0.        ] -9.350330926120185
22.85999999999997 [0.60088314 0.         0.        ]   [-0.60088314  0.          0.        ] -9.30268294412483
22.94999999999997 [0.60355186 0.         0.        ]   [-0.60355186  0.          0.        ] -9.244283015252348
23.03999999999997 [0.6003722 0.        0.       ]   [-0.6003722  0.         0.       ] -9.19018975072255
23.12999999999997 [0.59154323 0.         0.        ]   [-0.59154323  0.          0.        ] -9.156438220030962
23.21999999999997 [0.57769233 0.         0.        ]   [-0.57769233  0.          0.        ] -9.162417175671228
23.30999999999997 [0.56005184 0.         0.        ]   [-0.56005184  0.          0.        ] -9.224590854924458
23.39999999999997 [0.54071501 0.         0.        ]   [-0.54071501  0.          0.        ] -9.33127555040954
23.48999999999997 [0.52281487 0.         0.        ]   [-0.52281487  0.          0.        ] -9.408028157970579
23.57999999999997 [0.51023533 0.         0.        ]   [-0.51023533  0.          0.        ] -9.352559746450847
23.66999999999997 [0.50639957 0.         0.        ]   [-0.50639957  0.          0.        ] -9.190274841596782
23.75999999999997 [0.51248212 0.         0.        ]   [-0.51248212  0.          0.        ] -9.096206168915705
23.84999999999997 [0.52665003 0.         0.        ]   [-0.52665003  0.          0.        ] -9.149987192167758
23.93999999999997 [0.5452153 0.        0.       ]   [-0.5452153  0.         0.       ] -9.264889327832273
24.02999999999997 [0.56439863 0.         0.        ]   [-0.56439863  0.          0.        ] -9.346834086867391
24.11999999999997 [0.58130872 0.         0.        ]   [-0.58130872  0.          0.        ] -9.369087946598984
24.20999999999997 [0.59407573 0.         0.        ]   [-0.59407573  0.          0.        ] -9.344738842793754
24.29999999999997 [0.60162916 0.         0.        ]   [-0.60162916  0.          0.        ] -9.29452310290737
24.38999999999997 [0.60345295 0.         0.        ]   [-0.60345295  0.          0.        ] -9.235837988840172
24.47999999999997 [0.59943434 0.         0.        ]   [-0.59943434  0.          0.        ] -9.183623429506001
24.56999999999997 [0.58982777 0.         0.        ]   [-0.58982777  0.          0.        ] -9.15435734853278
24.659999999999968 [0.57533469 0.         0.        ]   [-0.57533469  0.          0.        ] -9.167729244596286
24.749999999999968 [0.55729544 0.         0.        ]   [-0.55729544  0.          0.        ] -9.23823233637046
24.839999999999968 [0.5379482 0.        0.       ]   [-0.5379482  0.         0.       ] -9.346870446890629
24.929999999999968 [0.52057049 0.         0.        ]   [-0.52057049  0.          0.        ] -9.409823795491564
